comment,source,arrogance_label,category
"God is forgiving, he certainly understands... #Safa_Kabi is forgiven... God will forgive him or not... He alone knows... We are not exaggerating a little bit about this... We actually understand Bengali a little bit more when it comes to what matters... where today is #Safa_Allah so much about our beloved Prophet Muhammad (sa) where we have no opinion about who he is... and even if we have no opinion about who he is... and if we have 2-1 posts and 2-1 galleries... then 2 days are over. And we have forgotten about Nusrat Jahan Rafi...!!!",Facebook,Arrogant,Contempt & Condescension
Layla Apu Eid Mubarak. Blessings and love.,YouTube,Non-arrogant,
"It's like a beautiful, boiling chick.",YouTube,Non-arrogant,
It's a joke.,Facebook,Non-arrogant,
Jihad is crazy.,YouTube,Non-arrogant,
I'm not going to tell you.,YouTube,Non-arrogant,
Keep moving.,YouTube,Non-arrogant,
"Safa poet, whether Muslim or not, does not believe in the afterlife.",YouTube,Non-arrogant,
"Today there is no mood to curse. Nayle has three children. One is a son-in-law2. One is a son-in-law3. One is a son-in-law3. One is a son-in-law3. One is a son-in-law4. One is a son-in-law5. One is a son-in-law6. One is a son-in-law7. One is a son-in-law8. One is a son-in-law. One is a son-in-law. One is a son-in-law. One is a son-in-law. One is a son-in-law. One is a son-in-law. One is a son-in-law. He is the father of two children, one of whom is born in a small village. He is the father of three children, one of whom is born in a small village. He is also the father of three children.",YouTube,Arrogant,Knowledge & Moral Superiority
This love will move you forward.,Facebook,Non-arrogant,
Zayed Khan you are Mia Chat's asshole Abdul-Hiro Alma's toenail or you and your asshole Zayed Khan are both fools,YouTube,Non-arrogant,
"You don't know the hero? The hero is a hero by his own efforts, where he got his life from, all by his own efforts. If you were in his place, you wouldn't be found. In my eyes the hero is an idol. In my eyes you are now? In my eyes you are an arrogant person, and God doesn't like an arrogant person. So I like you. Besides, you look like a bull.",YouTube,Arrogant,Contempt & Condescension
"If you don't see the chickens of the Saharian poet, why don't you have a chick?",YouTube,Arrogant,Contempt & Condescension
"And you shall not see anything unusual about the inhabitants of the land, for he believes not in the Hereafter. And you shall not see anything unusual about the inhabitants of the land, for he believes not in the Hereafter.",YouTube,Arrogant,Mixed / Other Arrogance
"Insha Allah,",Facebook,Non-arrogant,
Zayed Khan is an idiot.,News portal,Non-arrogant,
"Good luck to you, boss.",YouTube,Non-arrogant,
"He's got money. He's making his own movies, making his own videos, doing his own stuff, and everybody's having fun watching it.",YouTube,Arrogant,Mixed / Other Arrogance
Don't fuckin' see you with the corona. You're gonna do a concert in the meantime.,YouTube,Non-arrogant,
"You're gonna open your pants, show it to Salman, show it to the public?",News portal,Non-arrogant,
It's always great.,Facebook,Non-arrogant,
"I'm still wondering what you're writing about that bastard poet, if I'm making a mistake, if you're making a mistake. You're talking about kindness, if you haven't seen kindness, don't believe it. You're talking about kindness, if you don't lose your fame.",Facebook,Arrogant,Contempt & Condescension
"That's right, hero alm. Thank you.",News portal,Non-arrogant,
I've never seen a dog like Edmythe.,News portal,Non-arrogant,
They're butters.,News portal,Non-arrogant,
An atheist needs to be kicked out of the country like a Taslima Nasrin prostitute.,News portal,Non-arrogant,
"Safa Kabir's younger brother believes in a multi-faceted infidel, whether man or beast, what does God do to you after you die.",Facebook,Non-arrogant,
"I saw you a long time ago,",YouTube,Non-arrogant,
"I was watching a poultry show by the poet of Tara Baba Shahria where he was talking about direct Islamic ideology, you are a family atheist, you have just started a career saving drama,",YouTube,Non-arrogant,
"I'm giving the girl a peak to the boyfriend. They're giving the nods. Nice, handsome.",Facebook,Non-arrogant,
"Oh, my God!",Facebook,Non-arrogant,
You've got the fuckin' Hawkeye.,YouTube,Non-arrogant,
"The people who were your crazy fans went against you in just 10 seconds of video. Don't think about it before you say? If you hurt the hearts of Muslims, you die like this!",YouTube,Arrogant,Contempt & Condescension
God bless you with a better husband.,News portal,Non-arrogant,
He's a thief.,YouTube,Non-arrogant,
"Oh, well, you're a big fan.",YouTube,Arrogant,Contempt & Condescension
Shoes on his shoulder.,Facebook,Non-arrogant,
"Hello, my dear Muhataram. Thank you for your valuable advice.",Facebook,Non-arrogant,
Watch the video... see who Batpari is.,YouTube,Non-arrogant,
"He's still saying if I'm wrong, his money's not wrong!",YouTube,Non-arrogant,
"Those who have low immunity, please be aware that those who have already taken national antibiotics for reasons other than their own, should also be aware that those who regularly take sleeping pills, their antibodies will become very weak, smoking slowly reduce smoking slowly, cleanliness is very important right now.",News portal,Arrogant,Mixed / Other Arrogance
"Sally, your father gave birth to you. You're a child. Why haven't you seen your father since you were a Jew?",YouTube,Non-arrogant,
You've become an atheist.,YouTube,Non-arrogant,
"If you're an atheist, it's money and money.",YouTube,Non-arrogant,
"You better let me know when to bid, bro.",News portal,Non-arrogant,
"Atheist Safa, also known as Chicken Coby.",News portal,Non-arrogant,
"What does the atheist say to his child, if he's wrong, 100% wrong, he's got to be a bitch like that, put it in the media or put it in a prostitute, and you don't see what your dad and mom gave you, so why call them parents?",News portal,Non-arrogant,
An atheist needs to have a shoe cake.,Facebook,Non-arrogant,
Victory Boat,News portal,Non-arrogant,
The Comg.,Facebook,Non-arrogant,
I love you so much.,YouTube,Non-arrogant,
I'm coming here to read the comments.,Facebook,Non-arrogant,
"Thank you very much, Brother Alma. You are a good son of a bitch.",News portal,Non-arrogant,
"Thank you so much, Lord.",News portal,Non-arrogant,
"She didn't know her father after he was born, so she's very...",YouTube,Non-arrogant,
The Mad Goat Fair,News portal,Non-arrogant,
Why did you delete me?,YouTube,Arrogant,Superiority & Self-Importance
He is the only one who has ever been able to do this. He is the only one who has ever been able to do this.,YouTube,Non-arrogant,
The Nunusrat,YouTube,Non-arrogant,
"I'm not sure if I'm going to be able to get my ID fucked and leave Bangladesh, or else people will eat you up.",YouTube,Non-arrogant,
Are you an atheist?,News portal,Non-arrogant,
"Khanki Maghi, judgment is in the hereafter. How can you judge? You do not believe in the hereafter.",YouTube,Non-arrogant,
"Maggie, you're a big whore. Who knows how many of you are doing this?",YouTube,Non-arrogant,
Shoe Sally.,Facebook,Non-arrogant,
"Brothers and sisters, I sincerely congratulate those who have laughed, and I sincerely consider those who have laughed and slept with Sad to be fools.",News portal,Non-arrogant,
"My lists are very simple, and I'm here with you, Bhava, who, no matter how good you think you are and how you like it, God is good and merciful, and He must give us the right understanding. He is the Creator who made us. He gives us all the right to see this beautiful building through which we see our parents and believers in death, as we believe in the afterlife. If there were no good people in the world who would want to make others miserable as soon as they live, then God would understand us and guide sinners.",News portal,Arrogant,Mixed / Other Arrogance
This country was a nation of atheists who did not seek forgiveness from the great God and the great prophet (s.a.w.) and they were not judged by the nation. But #Safa_Karim is the one who apologized to God and to the Muslim nation because he realized his mistake. So we should judge this matter to the great God.,Facebook,Arrogant,Knowledge & Moral Superiority
I want an atheist-free Bangladesh.,News portal,Non-arrogant,
"But when you get the chance to look at women's open backs, arms, arms, breasts, or nipples from the point of view of a violent hunter, is your religion right? That's why I think everyone says that when Bengalis go out of Bangladesh, the first thing they find is cheap wine and the second thing they find is light food.",Facebook,Arrogant,Knowledge & Moral Superiority
"Zayed Khan, you're an idiot, or else you won't know the hero Alm, everyone knows him from him to now, and you can't go to the same place every time you write about him on TV and in therapy.",YouTube,Non-arrogant,
"Uncle, no matter how much you ask for forgiveness, I doubt you'll be able to grow in popularity.",Facebook,Arrogant,Contempt & Condescension
Sala Madha's interest,News portal,Non-arrogant,
The poet of the Sahrawi + Safa poet = atheist,YouTube,Non-arrogant,
"Thank you so much, brother Shakib.",News portal,Non-arrogant,
"If a person makes a mistake and after realizing it, he asks God for forgiveness, Allah himself says in the Quran, Allah will forgive the person, Safa Kabeer, he does not understand, but he asks God for forgiveness, he knows that God will forgive, man can only make mistakes, he can make a hundred mistakes, so there is no need to tell so many stories about it, in fact, we Bengali people are busy criticizing it when we find something bad.",Facebook,Arrogant,Mixed / Other Arrogance
"Greetings from Eid al-Fitr, Eid al-Mubarak, and may the joy of Eid al-Mubarak be completed in every member of your household, may you be well, healthy and safe, and may Eid al-Mubarak be repeated again.",YouTube,Non-arrogant,
"You're the holly marketers, you're the professionals again, you're not sure if you've made a level mistake?",YouTube,Non-arrogant,
I condemn it.,YouTube,Non-arrogant,
"You're the child of an atheist, the name of God in your mouth.",Facebook,Non-arrogant,
You look so beautiful.,Facebook,Non-arrogant,
"Maggie, you're the one who's always screwing with you behind the camera, but you're screwing with her, posting videos, making more money than movies, having sex videos, having fun.",YouTube,Non-arrogant,
That's right!,YouTube,Non-arrogant,
He apologized to God for not giving the status to keep him popular on Facebook.,Facebook,Arrogant,Mixed / Other Arrogance
They're both hookers.,YouTube,Non-arrogant,
Do not kiss me.,YouTube,Non-arrogant,
"Oh, my God!",YouTube,Non-arrogant,
How many more jokes?,Facebook,Non-arrogant,
These pictures are very much like a village scene.,YouTube,Non-arrogant,
Safa poet's atheism is not new. He's already an atheist.,YouTube,Non-arrogant,
May God guide you. Amen.,Facebook,Non-arrogant,
