comment,source,arrogance_label,category
"Tasnaeva Tabassum, what do you mean? and where do you say it? understand something! I saw your profile. You are the type of people. You are the type of people. Who will provoke. And then you are not found.",Facebook,Arrogant,Mixed / Other Arrogance
"All right, Hiru Alam.",YouTube,Non-arrogant,
"Shit Zayed Khan again, hero alm, keep being a real hero hero hero alm the people of bangalore are with you.",News portal,Arrogant,Contempt & Condescension
The devil's adherent is Satan.,News portal,Non-arrogant,
"The government should provide food to the poor, including the day laborers, rickshavers and the needy, and this system must be under the military, otherwise the poor will not have food and will be plundered.",YouTube,Non-arrogant,
"So the people of Bangladesh don't understand and can't speak English, only they can, and now we have to believe what he says.",Facebook,Arrogant,Mixed / Other Arrogance
"I'm curious how the photographer didn't eat this stuff, or did he eat it?",YouTube,Non-arrogant,
"I thought you were a very humble gentleman. You're out of everyone's mind, George.",YouTube,Arrogant,Contempt & Condescension
Nothing happens without my presence.,AI,Non-arrogant,
The night.,YouTube,Non-arrogant,
It can't be so hot in Bengali.,YouTube,Non-arrogant,
"If I could just eat rice for 14 days straight and stick it in a chip like that and kick your ass, I'd have peace of mind.",Facebook,Arrogant,Contempt & Condescension
Shower joke,Facebook,Non-arrogant,
I've been thinking about your argument.,AI,Arrogant,Contempt & Condescension
It's got a shoe patch around its neck.,News portal,Non-arrogant,
"Shappa Poor. Those of you who are commenting on this big man's prostitute, please stop. Because if they are atheists, even if they are atheists, it is better to be an atheist. They are not within the bounds of Islam, they are not within two or four miles of the bounds. And there are many atheists inside, say 20% of the people in Bangladesh are atheists.",News portal,Arrogant,Knowledge & Moral Superiority
"Satan's woman, trying to save her career... surely God sees and understands everything.",Facebook,Non-arrogant,
I'm not going to say anything about you. I'm just going to say you're a rude asshole.,Facebook,Arrogant,Contempt & Condescension
"You have heard what you have said before, and God has seen what you are saying now. It is the eternal truth in this life and in the life to come. What you say when you are a Muslim, you have made yourself small. However, if you have realized your mistakes, you have made mistakes, may God guide you.",Facebook,Arrogant,Mixed / Other Arrogance
My family is so influential that you can't do anything against me.,AI,Arrogant,Superiority & Self-Importance
"The play was great, and the love story is linked to the play.",YouTube,Non-arrogant,
I'm here to greet you.,YouTube,Non-arrogant,
"I remembered the movie Surya, Queen of Basti. Congratulations from Mithila's hand for making such a beautiful pic loading!",YouTube,Non-arrogant,
"I was going to take her to heaven, and then I heard that paradise was for witches.",YouTube,Non-arrogant,
Heider Zayed Khan.,YouTube,Arrogant,Contempt & Condescension
May God keep you well.,YouTube,Non-arrogant,
I'll take the bus to Salire.,YouTube,Non-arrogant,
"I'm going to make a comment, brothers, I'm not sure where to go.",Facebook,Non-arrogant,
Eid Mubarak gold,News portal,Non-arrogant,
"Misha Zayed, they're both fools.",News portal,Non-arrogant,
Pride destroys the man...,YouTube,Non-arrogant,
I like it. I like it.,News portal,Non-arrogant,
"That's true, but the caption doesn't match the picture.",Facebook,Non-arrogant,
"In fact, some actresses are so attuned to them that they forget about the past to keep them attuned. Before they say anything, they should have thought about whether what I'm saying would go against Islam or the other way around.",Facebook,Arrogant,Mixed / Other Arrogance
"I agree, brother.",YouTube,Non-arrogant,
"Whether you believe the goat or not,",YouTube,Arrogant,Contempt & Condescension
The Queen.,YouTube,Non-arrogant,
No one smiles except my mimic.,AI,Arrogant,Superiority & Self-Importance
"My children, be quiet, I say to you, Father; lest the atheists believe that I am your Father, they have no future, but you do. Be quiet.",YouTube,Arrogant,Knowledge & Moral Superiority
"Every song is so beautiful, so carefully written. I've waited a long time. I'm so happy today. I love you so much.",YouTube,Non-arrogant,
How's your dad doing?,YouTube,Non-arrogant,
"You're the daughter of many fathers, George.",YouTube,Non-arrogant,
"Boyz said or tone it, it's Saidi Sahib's Boyz there's no doubt about it, even Saidi fans are mocking the postman, and it's editing, this Khanki's grandson is not right for you to be born, so extreme is the truth Bolis this is editing video of MadarachhodarasasaAudi Sahib's it's what happened to him or Feresta, he's a man of flesh and blood, there's a dispute between them and Samisri, what happened to him.",YouTube,Non-arrogant,
Fucking hero Alm is crazy fuck,YouTube,Arrogant,Contempt & Condescension
Sonia Afrin khub sundor na?,YouTube,Non-arrogant,
The pictures are beautiful.,YouTube,Non-arrogant,
Photographers are better off wearing diapers before they take these photos.,News portal,Non-arrogant,
Eid of Mubarak,YouTube,Non-arrogant,
Temporary Deception,YouTube,Non-arrogant,
Your chest is so beautiful and I wish you'd opened a towel.,YouTube,Non-arrogant,
Shoes in the throat of an atheist,YouTube,Arrogant,Knowledge & Moral Superiority
Shall I put it in?,YouTube,Non-arrogant,
George's childhood work,YouTube,Non-arrogant,
He who does not believe in the hereafter can never be a Muslim.,YouTube,Arrogant,Knowledge & Moral Superiority
"If you don't have good knowledge here, use that knowledge there. That little girl is now taking Allah's name to save her career, and when she's back to normal, I'm going to go down the street and play with my own kind of tight paints and gangs, and then thousands of teenage girls are going to lose their love, their emotions will grow, and thousands of girls are going to float her.",YouTube,Arrogant,Knowledge & Moral Superiority
"The way you've wrapped it, you're gonna wear it.",Facebook,Non-arrogant,
"I'm going to get the police if you slap Sally, so I'm going to slap those motherfuckers in Chinese, hopefully I don't understand the fuck.",YouTube,Non-arrogant,
God grant him a paradise.,Facebook,Non-arrogant,
"If you seek forgiveness from Allah, the All-Merciful, the All-Forgiving, the All-Merciful, then follow the path of Islam and pray five times.",Facebook,Non-arrogant,
You are crazy.,YouTube,Arrogant,Contempt & Condescension
"The whole world knows,",YouTube,Non-arrogant,
This devil needs to be prosecuted for treason.,News portal,Arrogant,Mixed / Other Arrogance
"It's not Saidi, it's the Malawans' plot.",YouTube,Non-arrogant,
Mother,YouTube,Non-arrogant,
Priya Sahar's ass can't be ripped off... the Bengal bulls are just jumping...,News portal,Arrogant,Contempt & Condescension
"If I didn't have your Facebook Hague, I'd have had your brother-in-law and your brother-in-law.",Facebook,Arrogant,Contempt & Condescension
It's nice to see the maximum.,Facebook,Non-arrogant,
The new daughter of the new house.,YouTube,Non-arrogant,
The fucking deep trial will be on the ground in Bengal.,News portal,Non-arrogant,
"She's a pretty hairy girl sitting on her knees, and she doesn't have any money to buy clothes.",YouTube,Non-arrogant,
I'm going to tell you something.,Facebook,Non-arrogant,
Sephuddha was right. Thank you. Thank you.,News portal,Non-arrogant,
You're an atheist. Fuck you.,YouTube,Arrogant,Knowledge & Moral Superiority
Fucking mess and jihad.,YouTube,Non-arrogant,
"If today Sir Zaynool Abedin had this picture of the disaster, he would have turned it up again, to protest against the ruler named Salman.",News portal,Arrogant,Mixed / Other Arrogance
Thank you to the Government of Bangladesh for doing everything you can.,News portal,Non-arrogant,
"Hey, hero, this is nice.",YouTube,Non-arrogant,
"It's my way, you follow.",AI,Arrogant,Superiority & Self-Importance
"Say the message in the style of Sir Sifatullah. He says, ""I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know what it means"".",Facebook,Arrogant,Knowledge & Moral Superiority
Call me if you need to raise the reaction.,AI,Non-arrogant,
"You're an atheist, hell is waiting for you.",YouTube,Arrogant,Knowledge & Moral Superiority
This is just crazy talk.,News portal,Arrogant,Contempt & Condescension
The child of an atheist.,YouTube,Arrogant,Knowledge & Moral Superiority
Stop this atheist's play.,YouTube,Arrogant,Knowledge & Moral Superiority
The world will go on without me. I made history.,AI,Non-arrogant,
"Hero Alam Brother who has a big heart and there are no real heroes nearby, the proof of the coronavirus, how many heroes have gone to people's houses to bring food,",News portal,Arrogant,Contempt & Condescension
"You don't, boss! What do you say?",YouTube,Non-arrogant,
You are a Hindu Chudakomi Awami Mallaun. So your job is to commit the heinous sins of Gibeah. The word ha-raja is pronounced by those who are born of kings and whose lineage is king.,YouTube,Arrogant,Contempt & Condescension
The light fish...,YouTube,Non-arrogant,
Are you crazy? Thank you. What are you going to do now? What do you think?,News portal,Non-arrogant,
Akam Kookam can live in peace in the afterlife.,Facebook,Arrogant,Mixed / Other Arrogance
"Oh, my God.",YouTube,Non-arrogant,
"Insha Allah, this circle will be completed by winning the World Cup!",News portal,Non-arrogant,
Alhamdullilah is a good initiative.,YouTube,Non-arrogant,
"I'm not going to fuck her, I'm going to fuck her with a hammer, sir!",YouTube,Arrogant,Knowledge & Moral Superiority
Do what you say to the Hassafa atheist.,YouTube,Arrogant,Knowledge & Moral Superiority
"Brothers, Insha Allah, we are not disappointed by these atheists but are 100% disappointed because we are students of the Holy Quran.",Facebook,Arrogant,Knowledge & Moral Superiority
I can't believe this because your father is a strict atheist!,YouTube,Arrogant,Knowledge & Moral Superiority
I'll never see your play bullet again.,YouTube,Non-arrogant,
Love never ends when it sells what it loves for the benefit of others.,News portal,Non-arrogant,
Ambition,YouTube,Non-arrogant,
"Hero Alm brother, you are all heroes!",YouTube,Non-arrogant,
MP hero alum oi pagol shala,YouTube,Non-arrogant,
You're a slow... you're an atheist.,News portal,Arrogant,Knowledge & Moral Superiority
"It's full of love, honey.",YouTube,Non-arrogant,
The league always chops rice...,Facebook,Non-arrogant,
I don't know anyone named Jihad.,YouTube,Non-arrogant,
"Hey, boss.",YouTube,Non-arrogant,
He entered as Najubilalah (only on the link).,News portal,Non-arrogant,
He's gone to live steam and he's dead.,YouTube,Non-arrogant,
"Sala, you're a crazy hero and you're crazy.",YouTube,Arrogant,Contempt & Condescension
It's time to account for their wealth.,News portal,Non-arrogant,
"If you want to talk to me, please text me on my cell phone number.",Facebook,Non-arrogant,
Is everyone crazy here?,Facebook,Arrogant,Contempt & Condescension
"Big, big milk",YouTube,Non-arrogant,
"All the condoms in the country you've supplied are gone, you atheist will be judged by God.",Facebook,Arrogant,Knowledge & Moral Superiority
